398-20160429-12-000019.txt,19,0,3
398-20160429-07-000099.txt,13,0,4
398-20160429-07-000114.txt,11,0,6
398-20160429-07-000010.txt,13,0,4
398-20160429-07-000102.txt,14,0,5
398-20160429-12-000027.txt,15,0,1
398-20160429-07-000122.txt,11,0,6
398-20160429-07-000024.txt,9,0,5
398-20160429-07-000088.txt,0,2,7
398-20160429-07-000111.txt,12,0,6
398-20160429-07-000069.txt,13,0,9
398-20160429-07-000055.txt,12,0,8
398-20160429-07-000080.txt,13,0,8
398-20160429-12-000033.txt,17,0,3
398-20160429-07-000046.txt,11,0,8
398-20160429-07-000149.txt,12,0,6
